File,URL,Issue,Severity
BenchmarkTest00005.xml,https://192.168.6.149:8443/benchmark/crypto-00/BenchmarkTest00005/%5C.29b0056467d02b8657925863073506d8%5C,Interesting response,informational
BenchmarkTest00006.xml,https://192.168.6.149:8443/benchmark/cmdi-00/BenchmarkTest00006,Allowed HTTP methods,informational
BenchmarkTest00006.xml,https://192.168.6.149:8443/benchmark/cmdi-00/BenchmarkTest00006/%5C.72b12b05dc4560d7fec605fd63a32c7a%5C,Interesting response,informational
BenchmarkTest00007.xml,https://192.168.6.149:8443/benchmark/cmdi-00/BenchmarkTest00007,Allowed HTTP methods,informational
BenchmarkTest00007.xml,https://192.168.6.149:8443/benchmark/cmdi-00/BenchmarkTest00007/%5C.c92250f3382be4afbd6146cbd66c6d99%5C,Interesting response,informational
BenchmarkTest00008.xml,https://192.168.6.149:8443/benchmark/sqli-00/BenchmarkTest00008,Allowed HTTP methods,informational
BenchmarkTest00008.xml,https://192.168.6.149:8443/benchmark/sqli-00/BenchmarkTest00008/Arachni-0f92322b9f144b22c16097d01afbb329,Interesting response,informational
BenchmarkTest00008.xml,https://192.168.6.149:8443/benchmark/sqli-00/BenchmarkTest00008,Interesting response,informational
BenchmarkTest00009.xml,https://192.168.6.149:8443/benchmark/hash-00/BenchmarkTest00009,Allowed HTTP methods,informational
BenchmarkTest00009.xml,https://192.168.6.149:8443/benchmark/hash-00/BenchmarkTest00009/%5C.5521d9762b688bb34af5e47a3d2d8403%5C,Interesting response,informational
BenchmarkTest00010.xml,https://192.168.6.149:8443/benchmark/weakrand-00/BenchmarkTest00010,Allowed HTTP methods,informational
BenchmarkTest00010.xml,https://192.168.6.149:8443/benchmark/weakrand-00/BenchmarkTest00010/%5C.e7066a72eabc2039b0cd1d973551d6f6%5C,Interesting response,informational
BenchmarkTest00011.xml,https://192.168.6.149:8443/benchmark/pathtraver-00/BenchmarkTest00011,Allowed HTTP methods,informational
BenchmarkTest00011.xml,https://192.168.6.149:8443/benchmark/pathtraver-00/BenchmarkTest00011/%5C.c33c31b342b62a67290f12eecb04e344%5C,Interesting response,informational
BenchmarkTest00012.xml,https://192.168.6.149:8443/benchmark/ldapi-00/BenchmarkTest00012,Allowed HTTP methods,informational
BenchmarkTest00012.xml,https://192.168.6.149:8443/benchmark/ldapi-00/BenchmarkTest00012/%5C.a8a9a8ab3a6f45bb5fc1a6e6a79423d7%5C,Interesting response,informational
BenchmarkTest00013.xml,https://192.168.6.149:8443/benchmark/xss-00/BenchmarkTest00013,Allowed HTTP methods,informational
BenchmarkTest00013.xml,https://192.168.6.149:8443/benchmark/xss-00/BenchmarkTest00013/%5C.144c8b39da36ca7829d0256cae6f798d%5C,Interesting response,informational
BenchmarkTest00014.xml,https://192.168.6.149:8443/benchmark/xss-00/BenchmarkTest00014,Allowed HTTP methods,informational
BenchmarkTest00014.xml,https://192.168.6.149:8443/benchmark/xss-00/BenchmarkTest00014/%5C.7073e9e2f1e6d77a44369f4ad84861b0%5C,Interesting response,informational
BenchmarkTest00015.xml,https://192.168.6.149:8443/benchmark/cmdi-00/BenchmarkTest00015,Allowed HTTP methods,informational
BenchmarkTest00015.xml,https://192.168.6.149:8443/benchmark/cmdi-00/BenchmarkTest00015/%5C.b10858c5b19dcab9c030f8c8fb8b54a2%5C,Interesting response,informational
BenchmarkTest00016.xml,https://192.168.6.149:8443/benchmark/securecookie-00/BenchmarkTest00016,Allowed HTTP methods,informational
BenchmarkTest00016.xml,https://192.168.6.149:8443/benchmark/securecookie-00/BenchmarkTest00016/Arachni-1d93115de96c320d0dc4a69c44c9c2a4,Interesting response,informational
BenchmarkTest00016.xml,https://192.168.6.149:8443/benchmark/securecookie-00/BenchmarkTest00016,Interesting response,informational
BenchmarkTest00017.xml,https://192.168.6.149:8443/benchmark/cmdi-00/BenchmarkTest00017,Allowed HTTP methods,informational
BenchmarkTest00017.xml,https://192.168.6.149:8443/benchmark/cmdi-00/BenchmarkTest00017/Arachni-321775c1f92e902da394a10d497f3882,Interesting response,informational
BenchmarkTest00017.xml,https://192.168.6.149:8443/benchmark/cmdi-00/BenchmarkTest00017,Interesting response,informational
BenchmarkTest00018.xml,https://192.168.6.149:8443/benchmark/sqli-00/BenchmarkTest00018,Allowed HTTP methods,informational
BenchmarkTest00018.xml,https://192.168.6.149:8443/benchmark/sqli-00/BenchmarkTest00018/%5C.6282395e6c0532ef29233730cd47fbbf%5C,Interesting response,informational
BenchmarkTest00019.xml,https://192.168.6.149:8443/benchmark/crypto-00/BenchmarkTest00019,Allowed HTTP methods,informational
BenchmarkTest00019.xml,https://192.168.6.149:8443/benchmark/crypto-00/BenchmarkTest00019/%5C.bcf656825bb0fa85f977c7df2bbb3060%5C,Interesting response,informational
BenchmarkTest00020.xml,https://192.168.6.149:8443/benchmark/crypto-00/BenchmarkTest00020,Allowed HTTP methods,informational
BenchmarkTest00020.xml,https://192.168.6.149:8443/benchmark/crypto-00/BenchmarkTest00020/%5C.59de95fc13fe21bba3b48ffd9cba7da9%5C,Interesting response,informational
BenchmarkTest00021.xml,https://192.168.6.149:8443/benchmark/ldapi-00/BenchmarkTest00021,Allowed HTTP methods,informational
BenchmarkTest00021.xml,https://192.168.6.149:8443/benchmark/ldapi-00/BenchmarkTest00021/%5C.d5ac9b01e058d8d39423b7a41dffd148%5C,Interesting response,informational
BenchmarkTest00022.xml,https://192.168.6.149:8443/benchmark/hash-00/BenchmarkTest00022,Allowed HTTP methods,informational
BenchmarkTest00022.xml,https://192.168.6.149:8443/benchmark/hash-00/BenchmarkTest00022/%5C.%5C,Interesting response,informational
BenchmarkTest00023.xml,https://192.168.6.149:8443/benchmark/weakrand-00/BenchmarkTest00023,Private IP address disclosure,low
BenchmarkTest00023.xml,https://192.168.6.149:8443/benchmark/weakrand-00/BenchmarkTest00023,Private IP address disclosure,low
BenchmarkTest00023.xml,https://192.168.6.149:8443/benchmark/weakrand-00/BenchmarkTest00023,Private IP address disclosure,low
BenchmarkTest00023.xml,https://192.168.6.149:8443/benchmark/weakrand-00/BenchmarkTest00023,Private IP address disclosure,low
BenchmarkTest00023.xml,https://192.168.6.149:8443/benchmark/weakrand-00/BenchmarkTest00023,Allowed HTTP methods,informational
BenchmarkTest00023.xml,https://192.168.6.149:8443/benchmark/weakrand-00/BenchmarkTest00023/%5C.76f688509ef98bae6e1c2edef4554088%5C,Interesting response,informational
BenchmarkTest00024.xml,https://192.168.6.149:8443/benchmark/sqli-00/BenchmarkTest00024,Allowed HTTP methods,informational
BenchmarkTest00024.xml,https://192.168.6.149:8443/benchmark/sqli-00/BenchmarkTest00024/%5C.280900693932f1097a056707e86728a0%5C,Interesting response,informational
BenchmarkTest00025.xml,https://192.168.6.149:8443/benchmark/sqli-00/BenchmarkTest00025,Allowed HTTP methods,informational
BenchmarkTest00025.xml,https://192.168.6.149:8443/benchmark/sqli-00/BenchmarkTest00025/%5C.93b898a60b5572f9d2be92d1e54dad26%5C,Interesting response,informational
BenchmarkTest00026.xml,https://192.168.6.149:8443/benchmark/sqli-00/BenchmarkTest00026,Allowed HTTP methods,informational
BenchmarkTest00026.xml,https://192.168.6.149:8443/benchmark/sqli-00/BenchmarkTest00026/%5C.a6af8c6d6445eb8b28a2cded442e47f5%5C,Interesting response,informational
BenchmarkTest00027.xml,https://192.168.6.149:8443/benchmark/sqli-00/BenchmarkTest00027,Allowed HTTP methods,informational
BenchmarkTest00027.xml,https://192.168.6.149:8443/benchmark/sqli-00/BenchmarkTest00027/%5C.2d832499469fcb3d2b821564561f3dab%5C,Interesting response,informational
BenchmarkTest00028.xml,https://192.168.6.149:8443/benchmark/pathtraver-00/BenchmarkTest00028,Allowed HTTP methods,informational
BenchmarkTest00028.xml,https://192.168.6.149:8443/benchmark/pathtraver-00/BenchmarkTest00028/%5C.8787b2c663cccf2a6860359aeaecef29%5C,Interesting response,informational
BenchmarkTest00029.xml,https://192.168.6.149:8443/benchmark/hash-00/BenchmarkTest00029,Allowed HTTP methods,informational
BenchmarkTest00029.xml,https://192.168.6.149:8443/benchmark/hash-00/BenchmarkTest00029/%5C.3fa2581465e783837854b46844d3cde9%5C,Interesting response,informational
BenchmarkTest00030.xml,https://192.168.6.149:8443/benchmark/xss-00/BenchmarkTest00030,Allowed HTTP methods,informational
BenchmarkTest00030.xml,https://192.168.6.149:8443/benchmark/xss-00/BenchmarkTest00030/%5C.4d65a5cd0f9de43809ef8e5094cca456%5C,Interesting response,informational
BenchmarkTest00031.xml,https://192.168.6.149:8443/benchmark/trustbound-00/BenchmarkTest00031,Allowed HTTP methods,informational
BenchmarkTest00031.xml,https://192.168.6.149:8443/benchmark/trustbound-00/BenchmarkTest00031/%5C.08b1951ec8f18f3ff86b7245ea1cffa0%5C,Interesting response,informational
BenchmarkTest00032.xml,https://192.168.6.149:8443/benchmark/sqli-00/BenchmarkTest00032,Allowed HTTP methods,informational
BenchmarkTest00032.xml,https://192.168.6.149:8443/benchmark/sqli-00/BenchmarkTest00032/%5C.b4e76be3cfb2f00dcbc1cfe598e269e0%5C,Interesting response,informational
BenchmarkTest00033.xml,https://192.168.6.149:8443/benchmark/sqli-00/BenchmarkTest00033,Allowed HTTP methods,informational
BenchmarkTest00033.xml,https://192.168.6.149:8443/benchmark/sqli-00/BenchmarkTest00033/%5C.5afd885f69535983928cdf60b72e205c%5C,Interesting response,informational
BenchmarkTest00034.xml,https://192.168.6.149:8443/benchmark/sqli-00/BenchmarkTest00034,Allowed HTTP methods,informational
BenchmarkTest00034.xml,https://192.168.6.149:8443/benchmark/sqli-00/BenchmarkTest00034/%5C.cc517dde09483be693e5b033498d72f3%5C,Interesting response,informational
BenchmarkTest00035.xml,https://192.168.6.149:8443/benchmark/crypto-00/BenchmarkTest00035,Allowed HTTP methods,informational
BenchmarkTest00035.xml,https://192.168.6.149:8443/benchmark/crypto-00/BenchmarkTest00035/%5C.bb2ab3ac47d0d8b0cd0b927505e0e69b%5C,Interesting response,informational
BenchmarkTest00036.xml,https://192.168.6.149:8443/benchmark/xss-00/BenchmarkTest00036,Allowed HTTP methods,informational
BenchmarkTest00036.xml,https://192.168.6.149:8443/benchmark/xss-00/BenchmarkTest00036/%5C.b31a0955b61e2b0ad40b6617e41fbced%5C,Interesting response,informational
BenchmarkTest00037.xml,https://192.168.6.149:8443/benchmark/sqli-00/BenchmarkTest00037,Allowed HTTP methods,informational
BenchmarkTest00037.xml,https://192.168.6.149:8443/benchmark/sqli-00/BenchmarkTest00037/%5C.1a5749c154d570ba93a3678b769711b4%5C,Interesting response,informational
BenchmarkTest00038.xml,https://192.168.6.149:8443/benchmark/sqli-00/BenchmarkTest00038,Allowed HTTP methods,informational
BenchmarkTest00038.xml,https://192.168.6.149:8443/benchmark/sqli-00/BenchmarkTest00038/%5C.97c0a051499fa3777308b84549e00c3f%5C,Interesting response,informational
BenchmarkTest00039.xml,https://192.168.6.149:8443/benchmark/sqli-00/BenchmarkTest00039,Allowed HTTP methods,informational
BenchmarkTest00039.xml,https://192.168.6.149:8443/benchmark/sqli-00/BenchmarkTest00039/%5C.86c6a3396158609e28fbe5bde60d5ef8%5C,Interesting response,informational
BenchmarkTest00040.xml,https://192.168.6.149:8443/benchmark/pathtraver-00/BenchmarkTest00040,Allowed HTTP methods,informational
BenchmarkTest00040.xml,https://192.168.6.149:8443/benchmark/pathtraver-00/BenchmarkTest00040/%5C.6da4e6060374a7aed694cda0d92f9cae%5C,Interesting response,informational
BenchmarkTest00041.xml,https://192.168.6.149:8443/benchmark/xss-00/BenchmarkTest00041,Allowed HTTP methods,informational
BenchmarkTest00041.xml,https://192.168.6.149:8443/benchmark/xss-00/BenchmarkTest00041/%5C.%5C,Interesting response,informational
BenchmarkTest00042.xml,https://192.168.6.149:8443/benchmark/weakrand-00/BenchmarkTest00042,Allowed HTTP methods,informational
BenchmarkTest00042.xml,https://192.168.6.149:8443/benchmark/weakrand-00/BenchmarkTest00042/%5C.e6c15288671e3d26232dcce02ee0cf7d%5C,Interesting response,informational
BenchmarkTest00043.xml,https://192.168.6.149:8443/benchmark/sqli-00/BenchmarkTest00043,Allowed HTTP methods,informational
BenchmarkTest00043.xml,https://192.168.6.149:8443/benchmark/sqli-00/BenchmarkTest00043/%5C.be3ddc35219efd33d6370f7d3006ebd8%5C,Interesting response,informational
BenchmarkTest00044.xml,https://192.168.6.149:8443/benchmark/ldapi-00/BenchmarkTest00044,Allowed HTTP methods,informational
BenchmarkTest00044.xml,https://192.168.6.149:8443/benchmark/ldapi-00/BenchmarkTest00044/%5C.f945296bd9d70fd0afeeaf858d4df1d0%5C,Interesting response,informational
BenchmarkTest00045.xml,https://192.168.6.149:8443/benchmark/pathtraver-00/BenchmarkTest00045,Allowed HTTP methods,informational
BenchmarkTest00045.xml,https://192.168.6.149:8443/benchmark/pathtraver-00/BenchmarkTest00045/%5C.202a5755a5209186d7cf19df22d2f4c3%5C,Interesting response,informational
BenchmarkTest00046.xml,https://192.168.6.149:8443/benchmark/hash-00/BenchmarkTest00046,Allowed HTTP methods,informational
BenchmarkTest00046.xml,https://192.168.6.149:8443/benchmark/hash-00/BenchmarkTest00046/%5C.81ff0bb6907d52c25176d63206594ac9%5C,Interesting response,informational
BenchmarkTest00047.xml,https://192.168.6.149:8443/benchmark/xss-00/BenchmarkTest00047,Allowed HTTP methods,informational
BenchmarkTest00047.xml,https://192.168.6.149:8443/benchmark/xss-00/BenchmarkTest00047/%5C.84156aa14e410d7e8dad81c7810ade7d%5C,Interesting response,informational
BenchmarkTest00048.xml,https://192.168.6.149:8443/benchmark/xss-00/BenchmarkTest00048,Allowed HTTP methods,informational
BenchmarkTest00048.xml,https://192.168.6.149:8443/benchmark/xss-00/BenchmarkTest00048/%5C.9f1cb577355ba061813e612b6f64263d%5C,Interesting response,informational
BenchmarkTest00049.xml,https://192.168.6.149:8443/benchmark/xss-00/BenchmarkTest00049,Allowed HTTP methods,informational
BenchmarkTest00049.xml,https://192.168.6.149:8443/benchmark/xss-00/BenchmarkTest00049/%5C.05d269776957600d57ba7577804e8a97%5C,Interesting response,informational
BenchmarkTest00050.xml,https://192.168.6.149:8443/benchmark/crypto-00/BenchmarkTest00050,Allowed HTTP methods,informational
BenchmarkTest00050.xml,https://192.168.6.149:8443/benchmark/crypto-00/BenchmarkTest00050/%5C.255b91a088101a5ab29c2eb79a5c1672%5C,Interesting response,informational
BenchmarkTest00051.xml,https://192.168.6.149:8443/benchmark/cmdi-00/BenchmarkTest00051,Allowed HTTP methods,informational
BenchmarkTest00051.xml,https://192.168.6.149:8443/benchmark/cmdi-00/BenchmarkTest00051/%5C.4c07bfce2a7c4774fea503c662c89069%5C,Interesting response,informational
BenchmarkTest00052.xml,https://192.168.6.149:8443/benchmark/sqli-00/BenchmarkTest00052,Allowed HTTP methods,informational
BenchmarkTest00052.xml,https://192.168.6.149:8443/benchmark/sqli-00/BenchmarkTest00052/Arachni-a1f6d0c4bfd0d7fdc32c964d6d48f050,Interesting response,informational
BenchmarkTest00052.xml,https://192.168.6.149:8443/benchmark/sqli-00/BenchmarkTest00052,Interesting response,informational
BenchmarkTest00053.xml,https://192.168.6.149:8443/benchmark/crypto-00/BenchmarkTest00053,Private IP address disclosure,low
BenchmarkTest00053.xml,https://192.168.6.149:8443/benchmark/crypto-00/BenchmarkTest00053,Private IP address disclosure,low
BenchmarkTest00053.xml,https://192.168.6.149:8443/benchmark/crypto-00/BenchmarkTest00053,Allowed HTTP methods,informational
BenchmarkTest00053.xml,https://192.168.6.149:8443/benchmark/crypto-00/BenchmarkTest00053/%5C.e69ccee19f756234d97fd538480c3d85%5C,Interesting response,informational
BenchmarkTest00053.xml,https://192.168.6.149:8443/benchmark/crypto-00/BenchmarkTest00053,HttpOnly cookie,informational
BenchmarkTest00054.xml,https://192.168.6.149:8443/benchmark/crypto-00/BenchmarkTest00054,Private IP address disclosure,low
BenchmarkTest00054.xml,https://192.168.6.149:8443/benchmark/crypto-00/BenchmarkTest00054,Private IP address disclosure,low
BenchmarkTest00054.xml,https://192.168.6.149:8443/benchmark/crypto-00/BenchmarkTest00054,Allowed HTTP methods,informational
BenchmarkTest00054.xml,https://192.168.6.149:8443/benchmark/crypto-00/BenchmarkTest00054/%5C.cd5e4f094606a7adaa5cba61fa0ed06d%5C,Interesting response,informational
BenchmarkTest00054.xml,https://192.168.6.149:8443/benchmark/crypto-00/BenchmarkTest00054,HttpOnly cookie,informational
BenchmarkTest00055.xml,https://192.168.6.149:8443/benchmark/crypto-00/BenchmarkTest00055,Private IP address disclosure,low
BenchmarkTest00055.xml,https://192.168.6.149:8443/benchmark/crypto-00/BenchmarkTest00055,Private IP address disclosure,low
BenchmarkTest00055.xml,https://192.168.6.149:8443/benchmark/crypto-00/BenchmarkTest00055,Allowed HTTP methods,informational
BenchmarkTest00055.xml,https://192.168.6.149:8443/benchmark/crypto-00/BenchmarkTest00055/%5C.1ccd0caca2d5b1e3a86fe08e4b3c9a50%5C,Interesting response,informational
BenchmarkTest00055.xml,https://192.168.6.149:8443/benchmark/crypto-00/BenchmarkTest00055,HttpOnly cookie,informational
BenchmarkTest00056.xml,https://192.168.6.149:8443/benchmark/crypto-00/BenchmarkTest00056,Private IP address disclosure,low
BenchmarkTest00056.xml,https://192.168.6.149:8443/benchmark/crypto-00/BenchmarkTest00056,Private IP address disclosure,low
BenchmarkTest00056.xml,https://192.168.6.149:8443/benchmark/crypto-00/BenchmarkTest00056,Allowed HTTP methods,informational
BenchmarkTest00056.xml,https://192.168.6.149:8443/benchmark/crypto-00/BenchmarkTest00056/%5C.1ed8bf4d533ce5a6471854c685267cf4%5C,Interesting response,informational
BenchmarkTest00056.xml,https://192.168.6.149:8443/benchmark/crypto-00/BenchmarkTest00056,HttpOnly cookie,informational
BenchmarkTest00057.xml,https://192.168.6.149:8443/benchmark/crypto-00/BenchmarkTest00057,Private IP address disclosure,low
BenchmarkTest00057.xml,https://192.168.6.149:8443/benchmark/crypto-00/BenchmarkTest00057,Private IP address disclosure,low
BenchmarkTest00057.xml,https://192.168.6.149:8443/benchmark/crypto-00/BenchmarkTest00057,Allowed HTTP methods,informational
BenchmarkTest00057.xml,https://192.168.6.149:8443/benchmark/crypto-00/BenchmarkTest00057/%5C.1ebc92e914ee7ea77b21f2838cf493d9%5C,Interesting response,informational
BenchmarkTest00057.xml,https://192.168.6.149:8443/benchmark/crypto-00/BenchmarkTest00057,HttpOnly cookie,informational
BenchmarkTest00058.xml,https://192.168.6.149:8443/benchmark/crypto-00/BenchmarkTest00058,Private IP address disclosure,low
BenchmarkTest00058.xml,https://192.168.6.149:8443/benchmark/crypto-00/BenchmarkTest00058,Private IP address disclosure,low
BenchmarkTest00058.xml,https://192.168.6.149:8443/benchmark/crypto-00/BenchmarkTest00058,Allowed HTTP methods,informational
BenchmarkTest00058.xml,https://192.168.6.149:8443/benchmark/crypto-00/BenchmarkTest00058/%5C.dd984c90a025167a719fa52c4087203a%5C,Interesting response,informational
BenchmarkTest00058.xml,https://192.168.6.149:8443/benchmark/crypto-00/BenchmarkTest00058,HttpOnly cookie,informational
BenchmarkTest00059.xml,https://192.168.6.149:8443/benchmark/crypto-00/BenchmarkTest00059,Private IP address disclosure,low
BenchmarkTest00059.xml,https://192.168.6.149:8443/benchmark/crypto-00/BenchmarkTest00059,Private IP address disclosure,low
BenchmarkTest00059.xml,https://192.168.6.149:8443/benchmark/crypto-00/BenchmarkTest00059,Allowed HTTP methods,informational
BenchmarkTest00059.xml,https://192.168.6.149:8443/benchmark/crypto-00/BenchmarkTest00059/%5C.8fa63135d3f67822e4391286dc91798a%5C,Interesting response,informational
BenchmarkTest00059.xml,https://192.168.6.149:8443/benchmark/crypto-00/BenchmarkTest00059,HttpOnly cookie,informational
BenchmarkTest00060.xml,https://192.168.6.149:8443/benchmark/pathtraver-00/BenchmarkTest00060,Private IP address disclosure,low
BenchmarkTest00060.xml,https://192.168.6.149:8443/benchmark/pathtraver-00/BenchmarkTest00060,Private IP address disclosure,low
BenchmarkTest00060.xml,https://192.168.6.149:8443/benchmark/pathtraver-00/BenchmarkTest00060,Allowed HTTP methods,informational
BenchmarkTest00060.xml,https://192.168.6.149:8443/benchmark/pathtraver-00/BenchmarkTest00060/%5C.c702677e6efb64fce852e504e831f37e%5C,Interesting response,informational
BenchmarkTest00060.xml,https://192.168.6.149:8443/benchmark/pathtraver-00/BenchmarkTest00060,HttpOnly cookie,informational
BenchmarkTest00061.xml,https://192.168.6.149:8443/benchmark/pathtraver-00/BenchmarkTest00061,Private IP address disclosure,low
BenchmarkTest00061.xml,https://192.168.6.149:8443/benchmark/pathtraver-00/BenchmarkTest00061,Private IP address disclosure,low
BenchmarkTest00061.xml,https://192.168.6.149:8443/benchmark/pathtraver-00/BenchmarkTest00061,Allowed HTTP methods,informational
BenchmarkTest00061.xml,https://192.168.6.149:8443/benchmark/pathtraver-00/BenchmarkTest00061/%5C.%5C,Interesting response,informational
BenchmarkTest00061.xml,https://192.168.6.149:8443/benchmark/pathtraver-00/BenchmarkTest00061,HttpOnly cookie,informational
BenchmarkTest00062.xml,https://192.168.6.149:8443/benchmark/pathtraver-00/BenchmarkTest00062,Private IP address disclosure,low
BenchmarkTest00062.xml,https://192.168.6.149:8443/benchmark/pathtraver-00/BenchmarkTest00062,Allowed HTTP methods,informational
BenchmarkTest00062.xml,https://192.168.6.149:8443/benchmark/pathtraver-00/BenchmarkTest00062/%5C.a625ab9ed65425186a7db78888c309ac%5C,Interesting response,informational
BenchmarkTest00062.xml,https://192.168.6.149:8443/benchmark/pathtraver-00/BenchmarkTest00062,HttpOnly cookie,informational
BenchmarkTest00063.xml,https://192.168.6.149:8443/benchmark/pathtraver-00/BenchmarkTest00063,Private IP address disclosure,low
BenchmarkTest00063.xml,https://192.168.6.149:8443/benchmark/pathtraver-00/BenchmarkTest00063,Private IP address disclosure,low
BenchmarkTest00063.xml,https://192.168.6.149:8443/benchmark/pathtraver-00/BenchmarkTest00063,Allowed HTTP methods,informational
BenchmarkTest00063.xml,https://192.168.6.149:8443/benchmark/pathtraver-00/BenchmarkTest00063/%5C.55dace1726366191bd4402976b55f2e3%5C,Interesting response,informational
BenchmarkTest00063.xml,https://192.168.6.149:8443/benchmark/pathtraver-00/BenchmarkTest00063,HttpOnly cookie,informational
BenchmarkTest00064.xml,https://192.168.6.149:8443/benchmark/pathtraver-00/BenchmarkTest00064,Private IP address disclosure,low
BenchmarkTest00064.xml,https://192.168.6.149:8443/benchmark/pathtraver-00/BenchmarkTest00064,Private IP address disclosure,low
BenchmarkTest00064.xml,https://192.168.6.149:8443/benchmark/pathtraver-00/BenchmarkTest00064,Allowed HTTP methods,informational
BenchmarkTest00064.xml,https://192.168.6.149:8443/benchmark/pathtraver-00/BenchmarkTest00064/%5C.619ee7d0b06c767ec78651c719d357bc%5C,Interesting response,informational
BenchmarkTest00064.xml,https://192.168.6.149:8443/benchmark/pathtraver-00/BenchmarkTest00064,HttpOnly cookie,informational
BenchmarkTest00065.xml,https://192.168.6.149:8443/benchmark/pathtraver-00/BenchmarkTest00065,Private IP address disclosure,low
BenchmarkTest00065.xml,https://192.168.6.149:8443/benchmark/pathtraver-00/BenchmarkTest00065,Private IP address disclosure,low
BenchmarkTest00065.xml,https://192.168.6.149:8443/benchmark/pathtraver-00/BenchmarkTest00065,Allowed HTTP methods,informational
BenchmarkTest00065.xml,https://192.168.6.149:8443/benchmark/pathtraver-00/BenchmarkTest00065/%5C.d86cd9cde0454b30a774dc5d6fcdee07%5C,Interesting response,informational
BenchmarkTest00065.xml,https://192.168.6.149:8443/benchmark/pathtraver-00/BenchmarkTest00065,HttpOnly cookie,informational
BenchmarkTest00066.xml,https://192.168.6.149:8443/benchmark/weakrand-00/BenchmarkTest00066,Private IP address disclosure,low
BenchmarkTest00066.xml,https://192.168.6.149:8443/benchmark/weakrand-00/BenchmarkTest00066,Private IP address disclosure,low
BenchmarkTest00066.xml,https://192.168.6.149:8443/benchmark/weakrand-00/BenchmarkTest00066,Allowed HTTP methods,informational
BenchmarkTest00066.xml,https://192.168.6.149:8443/benchmark/weakrand-00/BenchmarkTest00066/%5C.5fe209f9e789fe8d32547f313868db8f%5C,Interesting response,informational
BenchmarkTest00066.xml,https://192.168.6.149:8443/benchmark/weakrand-00/BenchmarkTest00066,HttpOnly cookie,informational
BenchmarkTest00067.xml,https://192.168.6.149:8443/benchmark/weakrand-00/BenchmarkTest00067,Private IP address disclosure,low
BenchmarkTest00067.xml,https://192.168.6.149:8443/benchmark/weakrand-00/BenchmarkTest00067,Private IP address disclosure,low
BenchmarkTest00067.xml,https://192.168.6.149:8443/benchmark/weakrand-00/BenchmarkTest00067,Allowed HTTP methods,informational
BenchmarkTest00067.xml,https://192.168.6.149:8443/benchmark/weakrand-00/BenchmarkTest00067/%5C.5de44b07e63e221189685c374c63dd0a%5C,Interesting response,informational
